id,url,role,Topic,title,module,description,lastUpdated,sapHelpLink
668,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_2F29AA12E01B8D85,Production Supervisor - Discrete Manufacturing,Releasing Production Orders for Subassembly,Releasing Production Orders for Subassembly,Production (PP),Release a production order and all its operations for subassembly.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
669,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D825ECF7F9D2358E,Production Supervisor - Discrete Manufacturing,Releasing Rework Production Orders,Releasing Rework Production Orders,Production (PP),Search for and release a production order.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
670,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_3B1D3762AE230086,Credit Controller,Releasing Sales Orders (1QM),Releasing Sales Orders (1QM),Controlling (CO),Release a blocked sales order in advanced credit management.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
671,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_B8BD28AABB8D93B1,Internal Sales Representative,Releasing Sales Orders with One-time Payment Cards,Releasing Sales Orders with One-time Payment Cards,Sales (SD),Release sales documents with one-time payment cards and schedule the job.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
672,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A4952683EC6F10B1,Internal Sales Representative,Releasing Sales Orders with Payment Cards,Releasing Sales Orders with Payment Cards,Sales (SD),Release sales documents that use payment cards.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
673,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_8CC3A841A6A99B80,Purchaser,Releasing Scheduling Agreements,Releasing Scheduling Agreements,Procurement (MM-PUR),Release the schedules for the respective scheduling agreement at scheduling agreement level or item level.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
674,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D8665AEABC48BE86,Internal Sales Representative,Removing a Billing Block in Sales Contracts Manually,Removing a Billing Block in Sales Contracts Manually,Sales (SD),Manually remove a billing block in sales contracts.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
675,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4A31743F314B1F96,Returns and Refund Clerk,Removing Billing Block (BDD),Removing Billing Block (BDD),Sales - Returns (SD-RET),Edit a customer return order by removing a billing block.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
676,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_98499F867FA72482,Internal Sales Representative,Removing Billing Blocks (1F1),Removing Billing Blocks (1F1),Sales (SD),Remove a billing block on a debit memo.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
677,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_287ACE86DC80E6B1,Internal Sales Representative,Removing Billing Blocks on Closing Invoices,Removing Billing Blocks on Closing Invoices,Sales (SD),Edit a closing invoice by removing a billing block .,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
678,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_94F22E553BB0898C,Internal Sales Representative,Removing Billing Blocks on Down Payment Requests,Removing Billing Blocks on Down Payment Requests,Sales (SD),Edit a down payment by removing the billing block.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
679,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D064943851AE05B9,Configuration Expert - Business Process Configuration,Removing Inconsistent Data After Closing a Bank Account,Removing Inconsistent Data After Closing a Bank Account,Configuration / Basis,Find and remove inconsistent data after closing a bank account.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
680,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4F9636C6C96ED385,General Ledger Accountant,Reposting GR/IR Clearing Accounts,Reposting GR/IR Clearing Accounts,Finance - General Ledger (FI-GL),Analyze goods receipt/invoice receipt (GR/IR) clearing accounts at a specified key date.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
681,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_44526C0E81D41182,Cash Management Specialist for USA,Reprocessing Incoming Checks (Posted On Account and Partly Applied Scenario),Reprocessing Incoming Checks (Posted On Account and Partly Applied Scenario),Treasury (TR),Reprocess an incoming check in the posted on account and partly applied scenarios.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
682,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_DDD968CE070E14AC,Cash Management Specialist for USA,Reprocessing Incoming Checks (Unprocessed Scenario),Reprocessing Incoming Checks (Unprocessed Scenario),Treasury (TR),Create payment advises for any payment that cannot be applied fully.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
683,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_904A1C3E9A65D89B,Purchaser,Request for Price,Request for Price,Procurement (MM-PUR),Create requests for quotations in the SAP S/4HANA system and send them to a supplier via email or as a printed version.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
684,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_ED7C1010D7935983,Employee - Enterprise Contract Management,Requesting a Legal Contract,Requesting a Legal Contract,Human Capital Management (HCM),Create a legal transaction request in SAP S/4HANA for legal documents.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
685,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_4E466F3341C56193,"Employee - Procurement ,Employee - Procurement,Purchaser,Accounts Payable Accountant,Manager,Purchaser ,Accounts Payable Accountant",Requisitioning,Requisitioning,Finance - Accounts Payable (FI-AP),"Create purchase requisitions and convert them to purchase orders. Perform goods receipt confirmations, followed by invoice creation.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
686,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E74EF4127F764D89,Production Planner,Rerunning MRP for Sales Orders,Rerunning MRP for Sales Orders,Production (PP),Re-run MRP for a sales order after adding a material for the finished good.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
687,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_FA86AEE9E1A204A2,General Ledger Accountant,Resetting Cleared Items,Resetting Cleared Items,Finance - General Ledger (FI-GL),Reset documents that should not have been cleared.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
688,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_55A8F7FF515DF5B1,General Ledger Accountant,Resetting Cleared Items,Resetting Cleared Items,Finance - General Ledger (FI-GL),Reset a document that was mistakenly cleared.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
689,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_1F42748F67BD9B8B,"Purchaser,Shipping Specialist,Accounts Payable Accountant,Receiving Specialist",Return to Supplier,Return to Supplier,Finance - Accounts Payable (FI-AP),Create return purchase orders for suppliers and the following documents.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
690,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_8BAB9A7D26BA129A,"Warehouse Clerk,Shipping Specialist,Internal Sales Representative,Billing Clerk",Returnables Processing,Returnables Processing,Sales - Billing (SD-BIL),Enable the shipping of standard pallets and their return.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
691,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_C8168D64291B2E95,Cash Management Specialist,Reversing Bank Statements,Reversing Bank Statements,Treasury (TR),Reverse imported or manually created bank statements.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
692,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_B89D656B476FA493,Accounts Payable and Receivable Accountant (FI-CA),Reversing Documents,Reversing Documents,Finance - Accounts Payable (FI-AP),"A document can be reversed, for example, open or cleared receivable/credits of a business partner, payment run document and payment lot document.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
693,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_2C1965F4BCC8EB0,General Ledger Accountant,Reversing General Journal Entries,Reversing General Journal Entries,Finance - General Ledger (FI-GL),"Display, change or reverse documents.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
694,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_2F1ECDA43EA263B0,Asset Accountant,Reversing Journal Entries,Reversing Journal Entries,Finance - Asset Accounting (FI-AA),Reverse a journal entry and select the reason for the reversal.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
695,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_BA5F2295D3C5D493,General Ledger Accountant,Reversing Manual Accruals and Deferrals,Reversing Manual Accruals and Deferrals,Finance - General Ledger (FI-GL),Reverse accruals and deferrals documents.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
696,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_1B36EE34D3CAECB9,Consolidation Specialist,Reviewing and Maintaining Consolidation Units,Reviewing and Maintaining Consolidation Units,Finance - Consolidation (FI-LC),Review and maintain consolidation units.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
697,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D446EE4AABBB5991,Credit Controller,Reviewing and Releasing Sales Orders,Reviewing and Releasing Sales Orders,Controlling (CO),Review a sales order in credit management. Assign a credit analyst and a person responsible to a credit case.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
698,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_56EE8DA4B479C09A,Credit Controller,Reviewing Credit Limits for Business Partners,Reviewing Credit Limits for Business Partners,Controlling (CO),Review a credit limit request for a business partner.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
699,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_1255343169B21B97,Cost Accountant - Overhead,Reviewing Existing Allocation Results,Reviewing Existing Allocation Results,Finance - General Ledger (FI-GL),Review existing allocation results after a successful run.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
700,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F1E8810E37BA2895,Warehouse Clerk,Reviewing Manufacturing Object Pages,Reviewing Manufacturing Object Pages,Warehouse Management (WM),Search for objects and filter search results in rework processing.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
701,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_7BB182AA3EDC1586,Production Planner,Reviewing Manufacturing Object Pages (BJK),Reviewing Manufacturing Object Pages (BJK),Production (PP),Review different object pages for manufacturing in production subcontracting.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
702,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_906D3A487EEB808F,Production Supervisor - Discrete Manufacturing,Reviewing Material Availability Status for Production Orders,Reviewing Material Availability Status for Production Orders,Production (PP),Review the material availability status and check missing parts for a production order in discrete manufacturing.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
703,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_AEC9E552DB3C4397,Accounts Payable Accountant,Reviewing Periodic Payment and Releasing Blocked Invoices,Reviewing Periodic Payment and Releasing Blocked Invoices,Finance - Accounts Payable (FI-AP),Release a blocked invoice for payment.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
704,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6FC307E64ABC9BA0,Production Supervisor - Discrete Manufacturing,Reviewing Production Orders,Reviewing Production Orders,Production (PP),Check the detailed information for a production order in discrete manufacturing.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
705,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_AC8663DA0C5BBE82,Credit Controller,Reviewing Sales Orders (1QM),Reviewing Sales Orders (1QM),Controlling (CO),Review a blocked sales order in advanced credit management.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
706,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_AF5650CC6C8A5792,Production Supervisor - Discrete Manufacturing,Reviewing Scrap Reports,Reviewing Scrap Reports,Production (PP),Review material scrap details in various chart and table formats in discrete manufacturing.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
707,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_73DFBD8D1A437E81,Accounts Receivable Accountant,Revising Payment Proposals (19M),Revising Payment Proposals (19M),Finance - Accounts Receivable (FI-AR),Revise a payment proposal in direct debit.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
708,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_26E10D727477B0AB,Accounts Payable Accountant,Revising Payment Proposals (J60),Revising Payment Proposals (J60),Finance - Accounts Payable (FI-AP),Revise payment proposals for accounts payable.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
709,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_8F9DB74F053ED19D,"Production Supervisor - Discrete Manufacturing,Warehouse Clerk,Production Operator - Discrete Manufacturing",Rework Processing,Rework Processing - Stock Manufactured Material,Warehouse Management (WM),"This tutorial package focuses on rework activities and material postings after production execution for the original material, including goods receipts for the product, with an additional rework production order. Issues with the produced material are monitored after it is posted to inventory.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
710,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_C2E38E0BD811B89E,"Production Operator,Production Supervisor,Production Engineer",Rework Processing,Rework Processing - Work-in-Progress,Production (PP),"Operations may produce defects. To simulate the process, predefined operations are triggered at the end of the required operation.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
711,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_9AA10D19E2FE2699,Cash Management Specialist,Routing Payment Files and Payment Transaction Messages,Routing Payment Files and Payment Transaction Messages,Treasury (TR),Route a payment file and transaction from a non-SAP system.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
712,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_80989B54198B91BB,Cost Accountant - Overhead,Running Assessment Cycles for Quality Costs,Running Assessment Cycles for Quality Costs,Finance - General Ledger (FI-GL),Run an assessment cycle for quality costs collected to the manufacturing cost centers.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
713,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E68F54F4B9E3C5B5,Cost Accountant - Overhead,Running Cost Centers Actual Data Reporting,Running Cost Centers Actual Data Reporting,Finance - General Ledger (FI-GL),Run actual data reporting for a cost center.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
714,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_5A9E86997EDEFAA3,Cost Accountant - Sales,Running Market Segments Actuals Reports,Running Market Segments Actuals Reports,Finance - General Ledger (FI-GL),Run a market segments actuals report. Adjust the columns and rows that appear in the report.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
715,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F1D11371134BBB8E,Cost Accountant - Sales,Running Market Segments Actuals Versus Plan Reports,Running Market Segments Actuals Versus Plan Reports,Finance - General Ledger (FI-GL),Run market segments actuals versus plan report. Adjust the columns and rows that appear in the report.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
716,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A979F6E00969E9A8,Material Planner - External Procurement,Running Material Requirements Planning (MRP),Running Material Requirements Planning (MRP),Procurement (MM-PUR),Start MRP runs for material with and without delivery schedules.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
717,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_DF6A4DC2E5662393,Production Planner,Running Material Requirements Planning for Sales Orders,Running Material Requirements Planning for Sales Orders,Production (PP),Schedule a material requirements planning (MPR) run for a sales order.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
718,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_4A2F8270FC68EEB9,"Internal Sales Representative,Billing Clerk",Sale of Services,Sale of Services,Sales - Billing (SD-BIL),Create a sales order for the sale of services without delivery and direct (order-related) billing.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
719,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_1DA80857D5166982,,Sales,Sales - Part 1,Cross-Functional,,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
720,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_AFB89EC6F7FF6AAD,"Internal Sales Representative,Billing Clerk,Accounts Receivable Accountant,Shipping Specialist",Sales Contract Management,Sales Contract Management,Finance - Accounts Receivable (FI-AR),Create a sales quantity contract and a value contract for a certain product.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
721,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_A3A8C30C3BA198B9,Internal Sales Representative,Sales Inquiry,Sales Inquiry,Sales (SD),"Perform a standard sales inquiry by creating, editing, and rejecting an inquiry.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
722,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_C39EDF516D8D3CAE,"Internal Sales Representative,Shipping Specialist,Billing Clerk",Sales Order Entry with One Time Customer,Sales Order Entry with One Time Customer,Sales - Billing (SD-BIL),Process sales order documents that have a customer master record with a CPD account group at the beginning of the order process.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
723,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_9AB24F4B1B09C985,"Internal Sales Representative,Shipping Specialist,Billing Clerk",Sales Order Processing for Non-Stock Material,Sales Order Processing for Non-Stock Material,Sales - Billing (SD-BIL),"Processing sales orders for non-stock materials, which are not included in inventory management.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
724,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_5B281BDC4AFC5389,"Internal Sales Representative,Billing Clerk,Accounts Receivable Accountant,Shipping Specialist",Sales Order Processing with Customer Down Payment,Sales Order Processing with Customer Down Payment,Finance - Accounts Receivable (FI-AR),Process a sales order with a customer down payment.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
725,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_E5DC8621F43B4A86,"Internal Sales Representative,Billing Clerk",Sales Order Processing with Invoice list and Collective Billing,Sales Order Processing with Invoice list and Collective Billing,Sales - Billing (SD-BIL),"Describe the usage of standard sales processing for mass-processing billing. For optimization of shipping costs, all sales orders that are delivered to the same customer are packed into one delivery document. For cost optimization, all deliveries due to be invoiced to the same customer are packed into one invoice document. The revenue is posted to accounting accordingly.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
726,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_72C036896B0A5FA3,"Internal Sales Representative,Purchaser,Warehouse Clerk,Billing Clerk,Accounts Payable Accountant",Sales Processing using Third-Party with Shipping Notification,Sales Processing using Third-Party with Shipping Notification,Finance - Accounts Payable (FI-AP),"The standard sales order automatically creates a purchase requisition for the materials to be delivered by third-party vendors. Once vendors have sent a shipping notification, a statistical goods receipt can be posted. Once this has taken place, invoices can be created and issued based on the goods receipt quantities.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
727,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_F342E9C1F2C9F3B0,"Internal Sales Representative,Purchaser,Accounts Payable Accountant,Billing Clerk",Sales Processing using Third-Party without Shipping Notification,Sales Processing using Third-Party without Shipping Notification,Finance - Accounts Payable (FI-AP),Create purchase requisition for materials to be delivered by third-party vendors.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
728,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_C81E1A27917882AF,Internal Sales Representative,Sales Quotation,Sales Quotation,Sales (SD),"Quotations are created in the system, and can be either accepted or rejected by customers.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
729,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_2F438475F94F2EA5,"Internal Sales Representative,Billing Clerk",Sales Rebate Processing,Sales Rebate Processing,Sales - Billing (SD-BIL),"Process a standard condition contract settlement with a customer and provides a detailed procedure for testing this scope item after solution activation, reflecting the predefined scope of the solution.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
730,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_7AEDFB09D51A69A8,End User,SAP Best Practices Explorer for SAP S/4HANA,SAP Best Practices Explorer for SAP S/4HANA,General,Search packages and scope items in SAP Best Practices Explorer and activate SAP Best Practices with Solution Builder.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
731,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_58ED9919C8C4CDA5,Sales Manager,SAP Fiori Analytical Apps for Sales,SAP Fiori Analytical Apps for Sales,Sales (SD),"For sales and distribution scenarios, this package provides key information required for a sales manager or internal sales representative about the different stages of a sales order.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
732,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_470151B503E458A6,"Key User,End User",SAP S/4HANA Data Migration,SAP S/4HANA Data Migration,Configuration / Basis,Learn how easily you can migrate your data to SAP S/4HANA.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
733,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_1F191F021DC329B7,"Contract Management Specialist,Legal Counsel,Employee - Enterprise Contract Management,Employee,Administrator - Enterprise Contract Management",SAP S4H Enterprise Contract Management and Assembly,SAP S4H Enterprise Contract Management and Assembly,Human Capital Management (HCM),"SAP S/4HANA Cloud for Enterprise Contract Management connects processes, content, technology and people in legal departments. It provides a central layer for legal content and an integrated platform for legal technology.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
734,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_84C28762404242B7,Production Planner,Scheduling a Material Requirement Planning (MRP),Scheduling a Material Requirement Planning (MRP),Production (PP),Schedule a material requirement planning.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
735,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4500E87CC45FF291,Accounts Receivable Accountant,Scheduling Accounts Receivable Jobs,Scheduling Accounts Receivable Jobs - Automatic Bank Statement Reprocessing – Receivables Clearing,Finance - Accounts Receivable (FI-AR),"With this background job processed, the bank statement can be matched to the invoices automatically for an accounts receivable accountant to clear the items.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
736,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_45DF9DECECC87492,"Purchaser,Material Planner - External Procurement",Scheduling Agreements in Procurement,Scheduling Agreements in Procurement,Procurement (MM-PUR),Create scheduling agreements with and without release documentation for standard procurement.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
737,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_BCC7FF77B6444D8D,Accounts Payable Accountant,Scheduling Delete Bank Chain Jobs,Scheduling Delete Bank Chain Jobs,Finance - Accounts Payable (FI-AP),Schedule jobs to delete unused bank chains.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
738,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E8DB5FA77295083,Accounts Receivable Accountant,Scheduling Interest Calculation Jobs,Scheduling Interest Calculation Jobs,Finance - Accounts Receivable (FI-AR),"Create and schedule an interest calculation job, and view the results document.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
739,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_DDBEC8B909D24293,General Ledger Accountant - Intercompany,Scheduling Matching Run Jobs,Scheduling Matching Run Jobs,Finance - General Ledger (FI-GL),Schedule matching run jobs.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
740,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4F0A22E55EE27A92,Material Planner - External Procurement,Scheduling MRP Runs,Scheduling MRP Runs,Procurement (MM-PUR),Create and schedule a new application job for MRP Runs.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
741,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F05C5285619AC687,Accounts Receivable Accountant,Scheduling Payment Proposals (19M),Scheduling Payment Proposals (19M),Finance - Accounts Receivable (FI-AR),Schedule a payment proposal in direct debit.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
742,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_47FE9986A5D3C9A7,Accounts Payable Accountant,Scheduling Payment Proposals (BJK),Scheduling Payment Proposals (BJK),Finance - Accounts Payable (FI-AP),Schedule a payment proposal in production subcontracting.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
743,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_43794F4EC62FE3BD,Accounts Payable Accountant,Scheduling Payment Proposals (J60),Scheduling Payment Proposals (J60),Finance - Accounts Payable (FI-AP),Create parameters and schedule payment proposals in accounts payable.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
744,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_902E34DCF7DAB190,Inventory Manager,Scheduling Physical Inventory Document Creation,Scheduling Physical Inventory Document Creation,Inventory Management (MM-IM),Create the documents for the physical inventory.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
745,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_808E1B2CE889BC8E,Quality Technician,Searching a Batch Alternative 1,Searching a Batch Alternative 1,Quality Management (QM),Search a batch and display factsheet,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
746,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A845BBF0F39F28AE,Quality Technician,Searching a Batch Alternative 2,Searching a Batch Alternative 2,Quality Management (QM),Search a batch and display factsheet.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
